Date,Company,Open,High,Low,Close,Volume,Daily_Return
2023-05-31,INFY,1725.82,1732.21,1681.0,1728.68,190152,1.569
2023-06-01,INFY,1686.97,1697.77,1680.42,1692.27,178422,-2.413
2023-06-02,INFY,1683.58,1745.86,1661.05,1733.17,174574,-0.514
2023-06-05,INFY,1843.16,1881.47,1842.35,1877.76,298996,6.346
2023-06-06,INFY,1903.0,1945.81,1887.35,1893.98,85528,1.344
2023-06-07,INFY,1865.65,1869.19,1853.36,1856.5,138692,-1.496
2023-06-08,INFY,1928.05,1942.55,1893.4,1927.06,155796,3.854
2023-06-09,INFY,1871.92,1920.43,1844.61,1862.97,164251,-2.861
2023-06-12,INFY,1812.25,1848.15,1800.65,1847.65,173806,-2.723
2023-06-13,INFY,1866.87,1889.66,1856.63,1882.34,142822,1.04
2023-06-14,INFY,1911.76,1953.72,1908.19,1914.27,207513,1.563
2023-06-15,INFY,1940.47,1943.33,1887.97,1894.63,81939,1.368
2023-06-16,INFY,1914.41,1951.3,1872.03,1947.41,116503,1.044
2023-06-19,INFY,2007.6,2028.72,1968.28,2008.91,194974,3.091
2023-06-20,INFY,1969.08,1985.99,1943.67,1959.96,121465,-1.982
2023-06-21,INFY,2004.14,2058.67,1961.93,2031.77,219590,2.254
2023-06-22,INFY,1834.52,1837.89,1831.88,1837.81,306034,-9.709
2023-06-23,INFY,1866.59,1881.37,1813.41,1856.78,83447,1.566
2023-06-26,INFY,1850.56,1861.72,1830.54,1830.6,61293,-0.335
2023-06-27,INFY,1807.36,1823.51,1806.44,1812.67,210128,-1.269
2023-06-28,INFY,1853.58,1873.23,1843.48,1850.35,215496,2.257
2023-06-29,INFY,1914.6,1948.48,1896.88,1900.28,96168,3.473
2023-06-30,INFY,1805.35,1811.33,1780.51,1804.28,200028,-4.996
2023-07-03,INFY,1802.58,1820.45,1796.99,1820.01,198354,-0.094
2023-07-04,INFY,1834.55,1835.58,1825.89,1829.57,143240,0.799
2023-07-05,INFY,1847.92,1866.32,1834.1,1845.11,96981,1.003
2023-07-06,INFY,1808.95,1820.85,1768.37,1768.61,192241,-1.96
2023-07-07,INFY,1662.81,1670.45,1659.25,1662.09,141172,-5.982
2023-07-10,INFY,1614.54,1639.39,1605.31,1629.52,256059,-2.861
2023-07-11,INFY,1691.29,1713.32,1642.94,1668.27,190809,3.791
2023-07-12,INFY,1644.91,1664.61,1640.58,1659.75,105877,-1.4
2023-07-13,INFY,1692.0,1714.45,1675.48,1714.3,118311,1.943
2023-07-14,INFY,1676.0,1685.56,1655.46,1661.79,99534,-2.234
2023-07-17,INFY,1690.95,1708.6,1657.84,1693.17,93891,1.755
2023-07-18,INFY,1613.79,1614.33,1580.94,1585.41,204434,-4.689
2023-07-19,INFY,1666.69,1670.3,1599.11,1627.45,196990,5.127
2023-07-20,INFY,1644.83,1658.04,1629.38,1630.1,199298,1.068
2023-07-21,INFY,1674.71,1718.43,1669.75,1670.63,100052,2.737
2023-07-24,INFY,1729.96,1742.97,1729.67,1738.89,241311,3.552
2023-07-25,INFY,1805.16,1807.27,1778.73,1779.31,80556,3.811
2023-07-26,INFY,1815.55,1859.52,1813.23,1819.0,197302,2.036
2023-07-27,INFY,1791.05,1804.26,1766.76,1785.83,98635,-1.537
2023-07-28,INFY,1690.37,1694.94,1673.83,1675.49,203315,-5.345
2023-07-31,INFY,1620.95,1621.32,1597.13,1607.8,209241,-3.255
2023-08-01,INFY,1640.15,1652.71,1596.41,1647.28,229789,2.012
2023-08-02,INFY,1681.97,1717.35,1674.33,1708.13,96429,2.106
2023-08-03,INFY,1777.97,1857.69,1748.9,1834.31,97061,4.088
2023-08-04,INFY,1862.92,1863.89,1842.55,1843.25,181874,1.56
2023-08-07,INFY,1876.94,1880.94,1851.71,1879.84,222780,1.828
2023-08-08,INFY,1889.73,1922.5,1872.48,1886.59,117468,0.526
2023-08-09,INFY,1830.49,1838.39,1823.76,1827.17,73011,-2.974
2023-08-10,INFY,1908.0,1933.82,1900.9,1929.31,82026,4.424
2023-08-11,INFY,1934.91,1936.06,1913.78,1929.14,113304,0.29
2023-08-14,INFY,1818.57,1882.87,1790.29,1836.6,211415,-5.732
2023-08-15,INFY,1784.61,1798.57,1712.98,1727.59,83023,-2.831
2023-08-16,INFY,1826.37,1845.27,1797.5,1819.97,133686,5.718
2023-08-17,INFY,1876.93,1899.09,1871.2,1897.95,209126,3.129
2023-08-18,INFY,1792.81,1820.17,1770.12,1788.49,187761,-5.54
2023-08-21,INFY,1756.29,1760.89,1751.64,1754.94,106886,-1.8
2023-08-22,INFY,1630.6,1635.31,1621.66,1626.44,338599,-7.085
2023-08-23,INFY,1625.34,1633.49,1607.96,1612.2,143250,-0.067
2023-08-24,INFY,1588.47,1643.32,1570.6,1601.08,72010,-1.472
2023-08-25,INFY,1613.39,1635.52,1587.5,1587.58,118083,0.769
2023-08-28,INFY,1459.55,1461.62,1447.14,1457.68,141572,-8.064
2023-08-29,INFY,1412.45,1445.92,1399.92,1409.44,242081,-3.102
2023-08-30,INFY,1339.58,1345.58,1308.56,1345.02,185721,-4.956
2023-08-31,INFY,1368.58,1382.11,1346.31,1350.43,221495,1.752
2023-09-01,INFY,1377.51,1379.28,1369.72,1373.37,202128,2.005
2023-09-04,INFY,1335.08,1348.18,1319.09,1339.04,238990,-2.788
2023-09-05,INFY,1323.39,1354.93,1286.19,1287.24,186549,-1.168
2023-09-06,INFY,1295.01,1303.7,1261.42,1268.65,164010,0.603
2023-09-07,INFY,1305.13,1328.16,1275.67,1283.84,254921,2.875
2023-09-08,INFY,1289.12,1307.22,1274.1,1277.13,145313,0.411
2023-09-11,INFY,1262.25,1275.51,1246.93,1250.91,74092,-1.165
2023-09-12,INFY,1182.54,1185.33,1163.55,1176.81,81992,-5.465
2023-09-13,INFY,1221.55,1241.38,1215.49,1224.81,111970,3.802
2023-09-14,INFY,1234.52,1250.66,1223.63,1241.24,127929,0.793
2023-09-15,INFY,1231.8,1252.21,1199.95,1218.58,107315,-0.761
2023-09-18,INFY,1214.76,1225.86,1194.57,1197.94,196750,-0.313
2023-09-19,INFY,1196.88,1203.95,1184.59,1196.89,91735,-0.088
2023-09-20,INFY,1235.9,1239.97,1220.94,1228.67,77548,3.26
2023-09-21,INFY,1156.92,1164.92,1138.73,1154.07,167555,-5.84
2023-09-22,INFY,1151.84,1161.66,1133.07,1144.45,149641,-0.193
2023-09-25,INFY,1162.4,1171.61,1152.45,1155.65,221655,1.568
2023-09-26,INFY,1149.74,1157.84,1146.37,1153.18,204828,-0.512
2023-09-27,INFY,1140.56,1147.06,1135.59,1145.71,136177,-1.094
2023-09-28,INFY,1171.7,1186.19,1170.25,1184.59,89878,2.269
2023-09-29,INFY,1129.46,1154.75,1112.5,1148.88,111822,-4.654
2023-10-02,INFY,1117.67,1133.67,1108.98,1117.49,170629,-2.717
2023-10-03,INFY,1100.32,1107.58,1089.31,1089.66,133159,-1.537
2023-10-04,INFY,1079.84,1097.18,1078.47,1092.74,127968,-0.901
2023-10-05,INFY,1030.73,1036.61,1023.9,1031.55,197039,-5.675
2023-10-06,INFY,1011.56,1014.34,1002.52,1007.28,125061,-1.937
2023-10-09,INFY,1057.66,1067.64,1057.15,1061.89,75487,5.002
2023-10-10,INFY,1063.49,1074.35,1060.11,1067.06,184132,0.151
2023-10-11,INFY,1060.7,1076.5,1056.73,1075.52,119857,-0.596
2023-10-12,INFY,1064.17,1065.32,1038.32,1055.71,88223,-1.055
2023-10-13,INFY,1063.65,1064.29,1046.79,1060.78,63767,0.753
2023-10-16,INFY,1075.05,1081.86,1063.66,1076.16,179994,1.345
2023-10-17,INFY,1089.52,1093.8,1083.0,1091.74,105349,1.242
2023-10-18,INFY,1093.45,1093.57,1082.48,1092.32,93157,0.156
2023-10-19,INFY,1052.24,1081.25,1018.99,1049.9,254666,-3.669
2023-10-20,INFY,1108.26,1122.62,1106.15,1117.99,227625,5.559
2023-10-23,INFY,1070.78,1078.11,1041.54,1057.96,201984,-4.222
2023-10-24,INFY,1096.18,1103.9,1089.54,1102.18,114111,3.613
2023-10-25,INFY,1118.64,1135.87,1117.49,1127.52,158164,1.493
2023-10-26,INFY,1076.5,1079.29,1069.46,1070.87,279602,-4.525
2023-10-27,INFY,1061.48,1078.58,1035.95,1053.71,187510,-0.877
2023-10-30,INFY,1025.63,1026.87,1023.77,1024.35,91426,-2.666
2023-10-31,INFY,986.5,998.88,986.33,993.93,244220,-3.695
2023-11-01,INFY,985.26,996.21,983.38,994.01,104386,-0.873
2023-11-02,INFY,1032.41,1044.16,1015.63,1033.83,117669,3.864
2023-11-03,INFY,1054.84,1067.53,1046.56,1062.14,78513,2.033
2023-11-06,INFY,1065.51,1084.84,1054.28,1069.43,132754,0.317
2023-11-07,INFY,1081.22,1099.97,1064.16,1090.18,77343,1.103
2023-11-08,INFY,1104.09,1122.31,1085.67,1109.75,70248,1.276
2023-11-09,INFY,1131.75,1137.99,1124.69,1131.48,101344,1.982
2023-11-10,INFY,1138.39,1139.14,1125.94,1127.13,129774,0.611
2023-11-13,INFY,1121.3,1146.13,1090.93,1114.77,69340,-0.517
2023-11-14,INFY,1149.13,1209.96,1127.68,1148.37,79179,3.083
2023-11-15,INFY,1164.44,1177.02,1144.78,1151.54,147944,1.399
2023-11-16,INFY,1184.83,1185.81,1177.32,1184.04,195189,2.89
2023-11-17,INFY,1168.07,1183.13,1152.47,1169.53,222353,-1.349
2023-11-20,INFY,1234.91,1240.8,1220.7,1226.3,178295,5.591
2023-11-21,INFY,1215.24,1225.69,1197.19,1201.85,73256,-0.902
2023-11-22,INFY,1184.59,1244.07,1177.31,1221.92,171381,-1.436
2023-11-23,INFY,1230.98,1240.15,1199.33,1215.8,70966,0.742
2023-11-24,INFY,1081.58,1082.8,1074.02,1078.34,147760,-11.04
2023-11-27,INFY,1059.36,1063.3,1059.21,1062.02,144322,-1.76
2023-11-28,INFY,1108.64,1116.28,1101.49,1114.0,156048,4.39
2023-11-29,INFY,1071.08,1094.95,1057.11,1060.38,243549,-3.853
2023-11-30,INFY,1092.97,1123.59,1082.51,1123.29,84391,3.074
2023-12-01,INFY,1115.7,1132.6,1093.42,1106.31,107175,-0.676
2023-12-04,INFY,1079.45,1099.72,1053.58,1077.18,183505,-2.427
2023-12-05,INFY,1056.8,1076.49,1039.64,1050.42,217650,-1.892
2023-12-06,INFY,1031.45,1049.81,1023.22,1023.45,188007,-1.806
2023-12-07,INFY,969.1,971.94,961.29,965.96,209247,-5.31
2023-12-08,INFY,967.66,978.07,950.73,975.89,183676,0.175
2023-12-11,INFY,976.06,980.32,970.46,971.1,109284,0.017
2023-12-12,INFY,968.38,982.17,959.15,977.2,149818,-0.28
2023-12-13,INFY,963.19,985.74,935.0,967.93,140093,-1.433
2023-12-14,INFY,1008.49,1021.75,1004.46,1020.31,170573,4.191
2023-12-15,INFY,1015.23,1021.36,1007.99,1020.22,87934,-0.499
2023-12-18,INFY,1033.3,1054.66,1025.56,1034.86,95706,1.282
2023-12-19,INFY,1033.48,1035.17,1023.01,1027.87,144383,-0.134
2023-12-20,INFY,1052.1,1060.42,1052.02,1052.1,221864,2.357
2023-12-21,INFY,1065.21,1075.78,1065.14,1075.17,76983,1.246
2023-12-22,INFY,1070.53,1079.0,1069.69,1076.72,187132,-0.431
2023-12-25,INFY,1079.75,1097.21,1078.27,1091.29,95764,0.281
2023-12-26,INFY,1101.37,1101.9,1086.95,1100.0,66620,0.924
2023-12-27,INFY,1124.7,1149.89,1113.57,1117.58,166326,2.246
2023-12-28,INFY,1156.28,1163.21,1150.89,1158.2,69557,3.462
2023-12-29,INFY,1119.61,1126.45,1103.01,1105.55,93753,-3.332
2024-01-01,INFY,1088.19,1093.29,1080.85,1090.76,189074,-1.57
2022-01-03,HDFC,2778.3,2785.73,2751.9,2762.5,147054,-0.775
2022-01-04,HDFC,2823.3,2841.47,2796.79,2833.67,175335,2.201
2022-01-05,HDFC,2791.4,2805.55,2744.65,2761.37,182587,-1.492
2022-01-06,HDFC,2763.49,2766.31,2724.84,2751.59,145765,0.077
2022-01-07,HDFC,2683.16,2714.15,2673.58,2684.31,232131,-2.487
2022-01-10,HDFC,2768.2,2806.3,2763.78,2771.72,213664,3.125
2022-01-11,HDFC,2858.31,2907.15,2837.37,2842.93,166790,3.124
2022-01-12,HDFC,2723.72,2742.05,2697.5,2712.33,172985,-4.193
2022-01-13,HDFC,2793.76,2833.43,2750.85,2796.55,88412,3.002
2022-01-14,HDFC,2828.73,2856.5,2735.57,2813.24,62103,1.151
2022-01-17,HDFC,2871.05,2880.8,2804.58,2827.15,195849,2.055
2022-01-18,HDFC,2795.15,2833.24,2776.89,2779.21,78968,-1.132
2022-01-19,HDFC,2785.64,2800.25,2734.25,2775.83,175290,0.231
2022-01-20,HDFC,2818.45,2871.65,2734.41,2773.75,129376,1.535
2022-01-21,HDFC,2771.25,2833.38,2754.99,2826.68,162022,-0.09
2022-01-24,HDFC,2749.86,2776.45,2748.53,2757.06,147862,-2.718
2022-01-25,HDFC,2824.4,2858.47,2761.86,2772.92,154085,2.442
2022-01-26,HDFC,2660.24,2687.08,2633.79,2678.19,80547,-4.064
2022-01-27,HDFC,2761.79,2779.04,2752.14,2774.9,66797,3.121
2022-01-28,HDFC,2763.43,2796.39,2708.31,2766.78,145693,-0.413
2022-01-31,HDFC,2668.16,2707.55,2611.39,2703.04,140097,-3.565
2022-02-01,HDFC,2692.01,2705.72,2676.59,2697.31,56925,-0.408
2022-02-02,HDFC,2688.71,2707.28,2685.32,2703.15,102245,-0.319
2022-02-03,HDFC,2710.52,2784.42,2661.27,2723.46,121836,0.273
2022-02-04,HDFC,2710.51,2724.51,2664.84,2695.7,69339,-0.476
2022-02-07,HDFC,2727.44,2751.09,2709.14,2748.3,143828,1.177
2022-02-08,HDFC,2751.56,2775.47,2731.61,2764.4,116175,0.119
2022-02-09,HDFC,2713.82,2725.85,2705.69,2710.24,181825,-1.83
2022-02-10,HDFC,2708.18,2764.72,2704.79,2735.55,78489,-0.076
2022-02-11,HDFC,2742.03,2782.97,2738.12,2745.21,111612,0.237
2022-02-14,HDFC,2840.35,2853.31,2817.72,2822.87,138429,3.466
2022-02-15,HDFC,2806.27,2893.16,2778.31,2870.51,112484,-0.588
2022-02-16,HDFC,2806.34,2867.5,2792.65,2828.25,189050,-2.236
2022-02-17,HDFC,2935.38,2972.69,2883.37,2918.89,145836,3.788
2022-02-18,HDFC,2941.34,2965.52,2931.7,2944.99,199628,0.769
2022-02-21,HDFC,2987.17,3040.39,2974.41,2990.91,181323,1.432
2022-02-22,HDFC,3003.41,3008.09,2948.12,2964.23,54652,0.418
2022-02-23,HDFC,3094.83,3116.7,3087.56,3105.55,94243,4.406
2022-02-24,HDFC,2969.04,3046.74,2941.56,2944.86,280048,-4.396
2022-02-25,HDFC,2873.98,2932.55,2850.81,2918.99,172530,-2.407
2022-02-28,HDFC,2921.33,2927.89,2821.15,2835.53,199017,0.08
2022-03-01,HDFC,2939.22,2974.09,2913.07,2952.0,96624,3.656
2022-03-02,HDFC,2940.86,2977.18,2919.35,2948.07,142251,-0.377
2022-03-03,HDFC,2932.87,2941.82,2902.76,2913.34,54600,-0.516
2022-03-04,HDFC,2850.9,2893.9,2799.22,2850.92,220251,-2.143
2022-03-07,HDFC,2827.55,2840.38,2812.99,2840.16,138872,-0.82
2022-03-08,HDFC,2965.65,2979.89,2952.56,2955.11,124706,4.418
2022-03-09,HDFC,2879.08,2883.19,2795.49,2872.39,159144,-2.573
2022-03-10,HDFC,2884.56,2903.1,2806.75,2896.63,146433,0.424
2022-03-11,HDFC,2925.92,2932.54,2882.71,2910.36,181730,1.011
2022-03-14,HDFC,2870.36,2909.94,2816.48,2846.21,90980,-1.375
2022-03-15,HDFC,2902.3,2979.75,2886.96,2973.01,180910,1.97
2022-03-16,HDFC,2956.13,3045.48,2920.08,2952.19,173233,-0.568
2022-03-17,HDFC,3063.21,3074.34,3060.48,3061.87,90460,3.761
2022-03-18,HDFC,3061.9,3069.65,3028.03,3028.64,166783,0.001
2022-03-21,HDFC,2954.19,2955.57,2944.23,2946.37,184142,-2.458
2022-03-22,HDFC,2847.45,2852.33,2845.4,2849.79,70161,-3.357
2022-03-23,HDFC,2832.96,2845.01,2814.14,2825.16,134857,-0.59
2022-03-24,HDFC,2871.38,2885.8,2860.67,2872.08,223821,1.636
2022-03-25,HDFC,2754.8,2776.79,2738.33,2768.57,196329,-4.083
2022-03-28,HDFC,2729.86,2761.85,2709.12,2744.84,97110,-1.398
2022-03-29,HDFC,2665.6,2691.09,2627.22,2679.33,89519,-2.887
2022-03-30,HDFC,2683.84,2696.43,2653.98,2679.84,99316,0.168
2022-03-31,HDFC,2600.08,2613.63,2515.91,2568.51,122377,-2.976
2022-04-01,HDFC,2610.73,2666.31,2592.53,2639.01,115829,1.644
2022-04-04,HDFC,2624.57,2637.96,2589.61,2614.04,204234,-0.547
2022-04-05,HDFC,2614.35,2644.37,2613.84,2625.97,153162,0.012
2022-04-06,HDFC,2579.79,2616.32,2554.23,2588.71,146302,-1.759
2022-04-07,HDFC,2670.85,2714.77,2669.77,2712.41,127802,3.173
2022-04-08,HDFC,2661.47,2681.39,2653.55,2665.49,177631,-1.878
2022-04-11,HDFC,2719.3,2729.35,2708.57,2727.37,212954,2.019
2022-04-12,HDFC,2791.01,2814.47,2737.96,2767.53,168867,2.334
2022-04-13,HDFC,2740.34,2764.61,2723.79,2747.89,161826,-0.983
2022-04-14,HDFC,2869.05,2883.08,2831.02,2870.68,125478,4.409
2022-04-15,HDFC,2881.31,2900.54,2835.38,2892.71,119873,0.37
2022-04-18,HDFC,2953.45,2966.29,2943.29,2963.45,107378,2.1
2022-04-19,HDFC,2913.04,2923.17,2902.97,2920.22,59610,-1.701
2022-04-20,HDFC,2913.12,2916.56,2855.56,2858.61,76834,-0.243
2022-04-21,HDFC,2885.24,2929.31,2880.72,2919.17,86102,0.931
2022-04-22,HDFC,3052.24,3081.7,3050.95,3068.29,77150,4.558
2022-04-25,HDFC,3173.21,3207.55,3164.94,3177.64,243049,3.419
2022-04-26,HDFC,3234.98,3288.22,3215.44,3240.12,106414,1.804
2022-04-27,HDFC,3316.01,3344.53,3282.75,3306.11,183822,2.342
2022-04-28,HDFC,3306.31,3315.33,3290.73,3307.63,153264,0.006
2022-04-29,HDFC,3308.52,3373.82,3288.88,3303.07,85515,0.027
2022-05-02,HDFC,3284.02,3304.51,3279.38,3281.56,122123,-0.577
2022-05-03,HDFC,3240.42,3262.93,3229.36,3250.9,56285,-1.254
2022-05-04,HDFC,3266.37,3273.83,3211.79,3272.85,73859,0.476
2022-05-05,HDFC,3376.26,3403.36,3341.26,3393.69,197598,3.16
2022-05-06,HDFC,3388.81,3395.19,3380.87,3390.34,82611,-0.144
2022-05-09,HDFC,3438.33,3457.64,3378.16,3433.52,132759,1.415
2022-05-10,HDFC,3388.64,3438.89,3366.07,3436.75,110645,-1.307
2022-05-11,HDFC,3436.04,3480.68,3392.51,3432.06,153905,-0.02
2022-05-12,HDFC,3396.75,3460.84,3374.12,3432.5,96605,-1.029
2022-05-13,HDFC,3418.69,3465.19,3370.77,3435.33,185577,-0.402
2022-05-16,HDFC,3287.24,3356.73,3227.08,3319.85,187750,-4.311
2022-05-17,HDFC,3300.19,3301.15,3267.75,3279.78,91489,-0.592
2022-05-18,HDFC,3237.37,3250.28,3219.16,3237.64,74248,-1.293
2022-05-19,HDFC,3173.75,3193.25,3162.85,3166.26,186336,-1.974
2022-05-20,HDFC,3137.67,3147.28,3132.94,3142.08,60053,-0.903
2022-05-23,HDFC,2948.23,2975.23,2931.04,2967.81,149971,-6.17
2022-05-24,HDFC,2941.77,3045.84,2923.73,2949.95,62152,-0.877
2022-05-25,HDFC,2945.69,2946.84,2933.53,2946.17,58917,-0.144
2022-05-26,HDFC,2960.96,2986.23,2934.9,2962.85,154753,0.502
2022-05-27,HDFC,2931.8,2945.74,2906.25,2938.73,119166,-1.048
2022-05-30,HDFC,2853.33,2880.13,2831.18,2855.2,185257,-2.906
2022-05-31,HDFC,2805.68,2821.9,2780.66,2795.64,233595,-1.734
2022-06-01,HDFC,2859.53,2872.21,2812.81,2850.49,73688,2.285
2022-06-02,HDFC,2723.39,2744.08,2718.44,2720.21,86312,-4.459
2022-06-03,HDFC,2778.08,2799.2,2734.77,2763.82,131476,2.127
2022-06-06,HDFC,2655.95,2685.3,2619.01,2639.56,153602,-3.903
2022-06-07,HDFC,2683.26,2721.27,2681.58,2712.79,101609,1.656
2022-06-08,HDFC,2607.53,2617.34,2552.54,2577.11,93177,-3.88
2022-06-09,HDFC,2576.75,2583.39,2575.69,2578.09,190427,-0.014
2022-06-10,HDFC,2648.87,2652.96,2633.57,2640.11,193202,2.746
2022-06-13,HDFC,2603.01,2616.68,2599.75,2605.46,204421,-1.405
2022-06-14,HDFC,2638.02,2645.54,2604.96,2607.74,117288,1.25
2022-06-15,HDFC,2697.61,2705.33,2677.79,2683.98,126930,3.446
2022-06-16,HDFC,2801.93,2803.27,2774.49,2797.16,197679,4.395
2022-06-17,HDFC,2660.82,2665.34,2642.76,2662.16,167347,-4.874
2022-06-20,HDFC,2636.84,2647.6,2630.08,2631.91,159255,-0.951
2022-06-21,HDFC,2659.96,2682.9,2635.88,2679.2,138356,1.066
2022-06-22,HDFC,2650.18,2657.0,2598.26,2652.18,197143,-1.083
2022-06-23,HDFC,2732.68,2741.12,2688.01,2740.83,221319,3.035
2022-06-24,HDFC,2717.69,2732.2,2692.31,2696.53,113985,-0.844
2022-06-27,HDFC,2683.89,2696.71,2646.56,2686.26,96310,-0.469
2022-06-28,HDFC,2713.01,2732.76,2704.85,2719.02,74331,0.996
2022-06-29,HDFC,2786.03,2806.55,2711.29,2730.4,97221,2.464
2022-06-30,HDFC,2781.91,2797.04,2761.51,2769.5,88295,1.887
2022-07-01,HDFC,2818.89,2826.58,2798.35,2822.92,215628,1.783
2022-07-04,HDFC,2729.54,2750.92,2700.45,2739.95,116200,-3.308
2022-07-05,HDFC,2688.66,2734.33,2678.73,2710.98,188714,-1.872
2022-07-06,HDFC,2645.46,2665.29,2571.95,2602.35,221507,-2.417
2022-07-07,HDFC,2616.18,2653.51,2565.37,2591.64,54139,0.531
2022-07-08,HDFC,2569.74,2627.77,2536.36,2613.74,172724,-0.845
2022-07-11,HDFC,2623.29,2626.32,2594.01,2606.96,205181,0.365
2022-07-12,HDFC,2611.74,2631.07,2592.69,2620.16,75299,0.183
2022-07-13,HDFC,2621.73,2647.17,2621.73,2625.32,89017,0.06
2022-07-14,HDFC,2691.41,2703.89,2672.88,2679.9,68852,2.518
2022-07-15,HDFC,2659.35,2659.82,2650.82,2656.48,92988,-0.767
2022-07-18,HDFC,2667.16,2668.81,2634.69,2661.27,111599,0.402
2022-07-19,HDFC,2633.34,2649.07,2626.56,2629.68,152243,-1.05
2022-07-20,HDFC,2619.65,2637.46,2577.7,2618.72,116030,-0.381
2022-07-21,HDFC,2679.47,2720.99,2666.35,2680.85,228530,2.32
2022-07-22,HDFC,2732.37,2738.24,2715.95,2718.32,126065,1.922
2022-07-25,HDFC,2676.22,2702.05,2666.42,2699.39,67658,-1.549
2022-07-26,HDFC,2621.57,2628.7,2611.96,2622.57,214976,-2.883
2022-07-27,HDFC,2576.65,2602.09,2539.34,2556.37,194264,-1.751
2022-07-28,HDFC,2552.33,2590.57,2542.1,2564.63,178335,-0.158
2022-07-29,HDFC,2658.29,2700.14,2620.69,2675.96,190028,3.652
2022-08-01,HDFC,2582.17,2617.48,2544.04,2546.47,258018,-3.505
2022-08-02,HDFC,2528.43,2528.78,2525.56,2527.4,198282,-0.708
2022-08-03,HDFC,2432.45,2437.61,2419.47,2421.93,257308,-3.757
2022-08-04,HDFC,2321.94,2330.32,2276.93,2290.62,75180,-4.128
2022-08-05,HDFC,2259.54,2260.09,2251.67,2252.62,186028,-1.357
2022-08-08,HDFC,2287.36,2296.69,2242.43,2277.63,100209,1.542
2022-08-09,HDFC,2279.45,2305.17,2264.22,2284.45,111413,0.08
2022-08-10,HDFC,2295.25,2320.03,2253.3,2254.11,182745,0.473
2022-08-11,HDFC,2193.27,2213.07,2171.27,2205.17,166327,-2.699
2022-08-12,HDFC,2175.38,2183.71,2148.91,2161.71,207552,-1.351
2022-08-15,HDFC,2148.7,2150.18,2127.04,2144.06,53056,-0.602
2022-08-16,HDFC,2142.41,2168.99,2139.72,2149.44,199953,-0.077
2022-08-17,HDFC,2112.99,2152.04,2083.84,2122.0,162045,-1.696
2022-08-18,HDFC,2059.08,2086.14,2043.14,2073.76,103212,-2.966
2022-08-19,HDFC,2104.04,2114.5,2073.41,2077.06,63488,1.46
2022-08-22,HDFC,2142.77,2152.55,2130.74,2148.67,258068,3.164
2022-08-23,HDFC,2225.62,2246.75,2190.84,2206.43,234673,3.581
2022-08-24,HDFC,2179.43,2200.92,2168.68,2194.86,224234,-1.224
2022-08-25,HDFC,2207.27,2226.25,2191.24,2225.16,209392,0.565
2022-08-26,HDFC,2272.07,2284.77,2246.68,2267.95,194482,2.108
2022-08-29,HDFC,2250.75,2277.64,2242.29,2242.3,183322,-0.758
2022-08-30,HDFC,2238.9,2239.51,2229.97,2234.47,144858,-0.152
2022-08-31,HDFC,2209.48,2213.08,2197.32,2211.63,100331,-1.118
2022-09-01,HDFC,2244.75,2254.52,2205.42,2231.53,149931,1.498
2022-09-02,HDFC,2304.58,2321.08,2296.3,2308.02,86134,3.273
2022-09-05,HDFC,2256.75,2271.82,2230.31,2268.24,103402,-2.221
2022-09-06,HDFC,2258.81,2273.46,2188.27,2245.58,116898,-0.416
2022-09-07,HDFC,2212.78,2225.23,2181.78,2214.66,200818,-1.461
2022-09-08,HDFC,2177.13,2188.59,2142.53,2168.82,125088,-1.694
2022-09-09,HDFC,2233.84,2252.91,2204.41,2219.14,68465,2.998
2022-09-12,HDFC,2238.34,2270.84,2232.46,2251.09,93218,0.865
2022-09-13,HDFC,2259.23,2271.04,2230.13,2242.89,201317,0.362
2022-09-14,HDFC,2162.34,2165.28,2150.04,2153.4,238685,-3.591
2022-09-15,HDFC,2144.64,2175.81,2136.81,2168.74,59243,-0.407
2022-09-16,HDFC,2073.94,2076.96,2060.82,2064.33,234515,-4.371
2022-09-19,HDFC,2084.0,2087.91,2072.15,2084.18,134419,0.953
2022-09-20,HDFC,2078.24,2085.21,2074.5,2078.06,159672,-0.285
2022-09-21,HDFC,2062.23,2067.68,2045.24,2045.88,64838,-0.762
2022-09-22,HDFC,2021.87,2025.56,2021.18,2021.33,88921,-1.173
2022-09-23,HDFC,2080.62,2107.42,2051.86,2101.52,136969,2.933
2022-09-26,HDFC,2162.17,2173.88,2153.55,2164.11,69812,2.886
2022-09-27,HDFC,2146.89,2158.74,2110.73,2140.46,133785,-0.796
2022-09-28,HDFC,2157.41,2162.98,2155.86,2160.44,61092,0.792
2022-09-29,HDFC,2146.23,2190.48,2119.56,2143.75,205308,-0.657
2022-09-30,HDFC,2146.59,2193.15,2139.78,2153.56,170753,0.132
2022-10-03,HDFC,2167.4,2189.8,2157.28,2165.19,138502,0.643
2022-10-04,HDFC,2253.11,2264.03,2246.48,2260.85,178893,4.061
2022-10-05,HDFC,2287.3,2316.33,2265.64,2288.05,136631,1.17
2022-10-06,HDFC,2256.29,2266.09,2250.52,2250.85,225973,-1.388
2022-10-07,HDFC,2298.57,2318.09,2291.61,2307.97,229215,2.12
2022-10-10,HDFC,2306.7,2314.28,2286.9,2295.46,83513,-0.055
2022-10-11,HDFC,2348.63,2358.45,2338.18,2350.12,163367,2.317
2022-10-12,HDFC,2409.87,2411.98,2401.36,2411.79,217698,2.542
2022-10-13,HDFC,2300.35,2306.27,2250.59,2285.85,241594,-4.62
