Series_reference,Group
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1DT,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1EA,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ES,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1ET,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FA,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FS,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
BDCQ.SEA1FT,Industry by employment variable
